,ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at,ASN
7388,193.138.29.5,ns8.your-web.ch.,CH,,PowerDNS Authoritative Server 3.4.1 (jenkins@autotest.powerdns.com built 20190329133828 root@),,False,1.0,2019-07-05T06:14:12Z,2015-01-09T10:33:23Z,6830
7389,213.180.164.177,177.164.180.213.static.wline.lns.sme.cust.swisscom.ch.,CH,Riehen,dnsmasq-2.48,,False,0.91,2019-07-05T06:14:10Z,2015-01-09T10:36:07Z,3303
7390,60.250.94.177,60-250-94-177.HINET-IP.hinet.net.,TW,Taipei,DNSServer,,False,1.0,2019-07-05T06:14:13Z,2015-01-09T10:36:08Z,3462
7391,188.233.239.46,izhes.com.,RU,Izhevsk,PowerDNS Authoritative Server 3.3 (jenkins@autotest.powerdns.com built 20130925195533 mockbuild@localhost),,False,0.92,2019-07-05T06:14:11Z,2015-01-09T10:36:38Z,34590
7392,95.50.144.110,lzo110.internetdsl.tpnet.pl.,PL,,,,False,0.97,2019-07-05T06:14:11Z,2015-01-09T10:36:43Z,5617
7393,125.206.226.66,,JP,,,,False,1.0,2019-07-05T06:14:13Z,2015-01-09T10:36:55Z,4713
7394,195.62.19.119,ns2.omnitech.co.il.,IL,Ramat Gan,,,False,1.0,2019-07-05T06:14:11Z,2015-01-09T10:36:56Z,43842
7395,217.27.188.10,h217-27-188-10.cust.tyfon.se.,SE,Västerås,,,False,1.0,2019-07-05T06:14:11Z,2015-01-09T10:38:17Z,8473
7397,81.211.106.74,spb-81-211-106-74.sovintel.ru.,RU,St Petersburg,,,False,1.0,2019-07-05T06:14:11Z,2015-01-09T10:39:04Z,3216
7398,185.34.21.5,,RU,Kaspiysk,,,False,0.99,2019-07-05T06:14:12Z,2015-01-09T10:39:07Z,47895
7399,210.202.33.139,TN210-202-33-139.vdsl.static.apol.com.tw.,TW,,,,False,0.98,2019-07-05T06:14:13Z,2015-01-09T10:39:39Z,24154
7400,94.26.82.141,mail.skycode.com.,BG,,,,False,0.99,2019-07-05T06:14:11Z,2015-01-09T10:40:57Z,48452
7401,91.226.178.2,ns.cctt.ru.,RU,,Microsoft DNS 6.1.7600 (1DB04228),,False,1.0,2019-07-05T06:14:12Z,2015-01-09T10:42:19Z,44257
7402,79.98.132.163,mail.erden.com.,TR,,,,False,0.99,2019-07-05T06:14:16Z,2015-01-09T10:47:59Z,42926
7403,83.142.167.164,,RU,Chelyabinsk,,,False,1.0,2019-07-05T06:14:12Z,2015-01-09T10:49:07Z,8369
7404,59.120.94.208,59-120-94-208.HINET-IP.hinet.net.,TW,Taichung,dnsmasq-2.48,,False,0.99,2019-07-05T06:14:14Z,2015-01-09T10:49:18Z,3462
7405,193.219.27.220,ns2.ipweb.dk.,DK,Lystrup,,,False,0.99,2019-07-05T06:14:12Z,2015-01-09T10:49:48Z,3272
7406,65.254.42.2,,US,Spring,dnsmasq-2.59,,False,1.0,2019-07-05T06:14:12Z,2015-01-09T10:50:30Z,11042
7407,113.59.228.125,d228125.lcnet.jp.,JP,Yamanashi,unknown,,False,0.79,2019-07-05T06:14:13Z,2015-01-09T10:50:59Z,2516
7408,46.105.127.76,ns385375.ip-46-105-127.eu.,FR,,dnsmasq-2.62,,False,1.0,2019-07-05T06:14:12Z,2015-01-09T10:51:31Z,16276
7409,92.253.126.112,thuraya-clearance.jo.,JO,Amman,Microsoft DNS 6.1.7601 (1DB15CD4),,False,1.0,2019-07-05T06:14:13Z,2015-01-09T10:52:49Z,8376
7410,89.22.71.241,private-89-22-71-241.ipv4.trinactka.net.,CZ,Prague,,,False,0.82,2019-07-05T06:14:12Z,2015-01-09T10:55:39Z,57069
7411,210.254.37.246,,JP,,,,False,1.0,2019-07-05T06:14:15Z,2015-01-09T10:57:38Z,4725
7412,64.235.47.12,lasvegas-nv-datacenter.com.,US,Las Vegas,dnsmasq-2.45,,False,1.0,2019-07-05T06:14:13Z,2015-01-09T10:59:02Z,26277
7413,212.85.70.116,116.70.85.212.bahnhof.se.,SE,Norberg,Microsoft DNS 6.1.7601 (1DB15EC5),,False,1.0,2019-07-05T06:14:12Z,2015-01-09T11:04:00Z,8473
7414,109.228.27.39,server109-228-27-39.live-servers.net.,GB,,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:14:13Z,2015-01-09T11:05:08Z,8560
7415,117.56.11.135,dns1.nlsc.gov.tw.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15D39),,False,1.0,2019-07-05T06:14:14Z,2015-01-09T11:07:24Z,4782
7416,91.82.128.86,mail.xcopy.hu.,HU,Budapest,,,False,0.98,2019-07-05T06:14:13Z,2015-01-09T11:08:11Z,12301
7418,210.242.52.74,210-242-52-74.HINET-IP.hinet.net.,TW,Taipei,DNSServer,,False,1.0,2019-07-05T06:14:15Z,2015-01-09T11:11:41Z,3462
7419,196.3.167.51,ns2.interprise.co.za.,ZA,,Served by POWERDNS 3.1 $Id: packethandler.cc 2579 2012-04-26 11:28:04Z peter $,,False,0.99,2019-07-05T06:14:15Z,2015-01-09T11:13:17Z,11845
7420,12.238.188.252,,US,San Antonio,dnsmasq-2.45,,True,1.0,2019-07-05T06:14:14Z,2015-01-09T11:13:35Z,7018
7421,50.250.214.205,50-250-214-205-static.hfc.comcastbusiness.net.,US,San Francisco,Microsoft DNS 6.0.6003 (1773501D),,False,1.0,2019-07-05T06:14:14Z,2015-01-09T11:14:15Z,7922
7422,168.61.83.132,,IE,Dublin,,,False,1.0,2019-07-05T06:14:13Z,2015-01-09T11:17:42Z,8075
7423,89.111.249.146,,BA,,,,False,0.98,2019-07-05T06:14:14Z,2015-01-09T11:20:13Z,25144
7425,89.216.29.181,cable-89-216-29-181.static.sbb.rs.,RS,Leskovac,,,False,1.0,2019-07-05T06:14:13Z,2015-01-09T11:20:36Z,31042
7426,81.169.185.49,h2364036.stratoserver.net.,DE,Berlin,,,False,1.0,2019-07-05T06:14:13Z,2015-01-09T11:20:42Z,6724
7427,211.5.132.206,,JP,Itabashi-ku,,,False,1.0,2019-07-05T06:14:16Z,2015-01-09T11:21:23Z,2516
7428,210.242.52.185,210-242-52-185.HINET-IP.hinet.net.,TW,Taipei,,,False,0.99,2019-07-05T06:14:16Z,2015-01-09T11:23:00Z,3462
7429,67.210.172.101,67-210-172.101.static.tel-ott.com.,CA,Gatineau,,,False,0.98,2019-07-05T06:14:16Z,2015-01-09T11:23:27Z,812
7430,64.60.182.114,64-60-182-114.static-ip.telepacific.net.,US,San Pedro,Microsoft DNS 6.0.6003 (1773501D),,False,1.0,2019-07-05T06:14:15Z,2015-01-09T11:23:55Z,14265
7431,217.244.13.14,,DE,Münster,,,False,0.99,2019-07-05T06:14:14Z,2015-01-09T11:24:05Z,3320
7433,177.99.199.48,177.99.199.48.static.gvt.net.br.,BR,Governador Valadares,,,False,0.99,2019-07-05T06:14:15Z,2015-01-09T11:24:32Z,18881
7434,200.27.161.24,,CL,Santiago,dnsmasq-2.79,,False,1.0,2019-07-05T06:14:16Z,2015-01-09T11:26:12Z,6429
7437,81.95.247.7,ns-02.nchost.dk.,DK,Viby,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:14:14Z,2015-01-09T11:28:36Z,42418
7438,83.166.175.220,ns1.lan-worx.co.uk.,GB,Derby,,,False,0.86,2019-07-05T06:14:14Z,2015-01-09T11:28:38Z,31727
7441,67.210.172.116,67-210-172.116.static.tel-ott.com.,CA,Gatineau,,,False,0.98,2019-07-05T06:14:16Z,2015-01-09T11:36:46Z,812
7442,60.250.182.100,60-250-182-100.HINET-IP.hinet.net.,TW,Keelung,,,False,1.0,2019-07-05T06:14:19Z,2015-01-09T11:37:24Z,3462
7443,219.122.61.163,,JP,,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:14:18Z,2015-01-09T11:39:51Z,17511
7444,67.210.172.120,67-210-172.120.static.tel-ott.com.,CA,Gatineau,,,False,0.98,2019-07-05T06:14:16Z,2015-01-09T11:41:29Z,812
7445,95.215.40.135,135-040-215-095.tanaid.net.ua.,UA,Kharkiv,,,False,1.0,2019-07-05T06:14:15Z,2015-01-09T11:41:40Z,8811
7446,71.41.221.194,rrcs-71-41-221-194.se.biz.rr.com.,US,Ormond Beach,Microsoft DNS 6.0.6001 (17714726),,False,0.94,2019-07-05T06:14:16Z,2015-01-09T11:42:16Z,33363
7449,193.190.213.42,www3.vvkso-ict.com.,BE,,,,False,1.0,2019-07-05T06:14:16Z,2015-01-09T11:45:10Z,2611
7451,87.116.153.124,,RS,Belgrade,,,False,1.0,2019-07-05T06:14:17Z,2015-01-09T11:46:59Z,31042
7452,217.27.188.3,h217-27-188-3.cust.tyfon.se.,SE,Västerås,,,False,1.0,2019-07-05T06:14:16Z,2015-01-09T11:47:11Z,8473
7453,195.62.19.125,mail.hpcc.co.il.,IL,Ramat Gan,,,False,1.0,2019-07-05T06:14:17Z,2015-01-09T11:48:12Z,43842
7454,176.103.215.39,dyn-pool-215-39.online.dn.ua.,UA,Donetsk,,,False,1.0,2019-07-05T06:14:17Z,2015-01-09T11:52:04Z,44884
7455,62.23.90.238,cpefr_lys000524.ia.colt.net.,FR,Paris,,,False,1.0,2019-07-05T06:14:19Z,2015-01-09T11:52:58Z,8220
7456,222.255.146.27,static.vnpt.vn.,VN,,9.3.6-P1-RedHat-9.3.6-20.P1.el5_8.2,,False,0.97,2019-07-05T06:14:18Z,2015-01-09T11:55:57Z,45899
7457,123.193.32.39,123-193-32-39.dynamic.kbronet.com.tw.,TW,Taipei,dnsmasq-2.33,,False,0.96,2019-07-05T06:14:18Z,2015-01-09T11:57:56Z,9924
7459,66.192.100.200,dns-server1.nacmnetwork.net.,US,,,,False,0.98,2019-07-05T06:14:18Z,2015-01-09T11:58:30Z,3549
7460,186.154.248.170,static-186-154-248-170.static.etb.net.co.,CO,Chia,dnsmasq-2.55,,True,0.95,2019-07-05T06:14:18Z,2015-01-09T11:59:58Z,19429
7461,200.3.161.2,taran.cafedecolombia.com.,CO,,9.6-ESV-R8,,False,1.0,2019-07-05T06:14:18Z,2015-01-09T12:00:34Z,14080
7462,200.195.158.213,213.158.195.200.static.copel.net.,BR,Antonina,,,False,1.0,2019-07-05T06:14:18Z,2015-01-09T12:00:49Z,14868
7464,77.72.24.233,77-72-24-233.ip-space.tesene.it.,IT,,9.9.4-RedHat-9.9.4-73.el7_6,,True,1.0,2019-07-05T06:14:18Z,2015-01-09T12:03:12Z,44062
7465,220.133.235.235,220-133-235-235.HINET-IP.hinet.net.,TW,,Microsoft DNS 6.1.7601 (1DB15EC5),,False,0.94,2019-07-05T06:14:20Z,2015-01-09T12:03:27Z,3462
7466,109.228.18.94,vs4.hosting.wearebluebox.com.,GB,,Microsoft DNS 6.1.7601 (1DB15EC5),,False,1.0,2019-07-05T06:14:19Z,2015-01-09T12:04:27Z,8560
7467,91.82.224.218,cirmos.pressematic.hu.,HU,Sarkadkeresztur,dnsmasq-2.45,,False,0.98,2019-07-05T06:14:19Z,2015-01-09T12:05:06Z,12301
7468,194.44.153.155,,UA,Shepetivka,,,False,0.86,2019-07-05T06:14:19Z,2015-01-09T12:07:25Z,3255
7470,62.128.49.243,62.128.49.243.cable.012.net.il.,IL,Qevuzat Yavne,Microsoft DNS 6.0.6002 (1772487D),,False,1.0,2019-07-05T06:14:19Z,2015-01-09T12:11:43Z,9116
7472,201.151.178.138,static-201-151-178-138.alestra.net.mx.,MX,Zapopan,9.8.4-P1-RedHat-9.8.4-3.P1.fc16,,True,0.91,2019-07-05T06:14:21Z,2015-01-09T12:14:43Z,11172
7473,202.181.213.110,ns5.1sthost.com.,HK,,Microsoft DNS 6.1.7601 (1DB15EC5),,False,0.87,2019-07-05T06:14:36Z,2015-01-09T12:14:46Z,7540
7474,194.61.59.25,ns1.voipplanet.nl.,NL,,Served by POWERDNS 2.9.21 $Id: packethandler.cc 1036 2007-04-19 20:43:14Z ahu $,,True,1.0,2019-07-05T06:14:19Z,2015-01-09T12:16:24Z,49544
7475,46.242.56.102,broadband-46-242-56-102.ip.moscow.rt.ru.,RU,Moscow,,,False,0.99,2019-07-05T06:14:19Z,2015-01-09T12:16:43Z,42610
7476,60.248.94.130,erpap4.hr-connector.com.tw.,TW,Taipei,,,False,1.0,2019-07-05T06:14:22Z,2015-01-09T12:18:51Z,3462
7478,219.163.164.114,,JP,,,,False,1.0,2019-07-05T06:14:23Z,2015-01-09T12:22:18Z,4713
7479,97.76.199.114,www.thomassign.com.,US,Orlando,,,False,1.0,2019-07-05T06:14:20Z,2015-01-09T12:23:58Z,33363
7480,146.226.228.19,,VI,St Croix,,,False,1.0,2019-07-05T06:14:21Z,2015-01-09T12:24:03Z,20243
7481,200.37.71.3,dns.tsi.com.pe.,PE,,usar fpdns para obtener la version,,False,1.0,2019-07-05T06:14:21Z,2015-01-09T12:26:16Z,6147
7482,193.190.154.250,ns1.pxl.be.,BE,Alken,,,False,1.0,2019-07-05T06:14:20Z,2015-01-09T12:27:55Z,2611
7483,93.104.209.27,vmi21384.contabo.host.,DE,Munich,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:14:20Z,2015-01-09T12:29:13Z,8767
7484,168.187.216.110,,KW,Kuwait City,Microsoft DNS 6.1.7600 (1DB04001),,False,1.0,2019-07-05T06:14:21Z,2015-01-09T12:29:13Z,6412
7485,223.255.189.86,,HK,Central,9.9.4-RedHat-9.9.4-61.el7_5.1,,True,0.99,2019-07-05T06:14:22Z,2015-01-09T12:29:49Z,9381
7486,60.248.94.98,60-248-94-98.HINET-IP.hinet.net.,TW,Taipei,,,False,0.96,2019-07-05T06:14:23Z,2015-01-09T12:30:45Z,3462
7487,193.219.27.222,ns1.ipweb.dk.,DK,Lystrup,,,False,0.98,2019-07-05T06:14:21Z,2015-01-09T12:31:32Z,3272
7488,212.191.1.46,,PL,Lodz,,,False,1.0,2019-07-05T06:14:21Z,2015-01-09T12:32:18Z,8256
7489,41.162.29.74,remote.monitorkzn.co.za.,ZA,Pietermaritzburg,,,False,1.0,2019-07-05T06:14:25Z,2015-01-09T12:35:42Z,36937
7491,65.220.42.38,,US,,dnsmasq-2.51,,True,1.0,2019-07-05T06:14:22Z,2015-01-09T12:40:54Z,701
7492,94.141.27.66,66.27.141.94.host.static.ip.kpnqwest.it.,IT,,Microsoft DNS 6.1.7601 (1DB15F75),,False,0.93,2019-07-05T06:14:22Z,2015-01-09T12:41:32Z,5602
7493,193.138.155.164,155.164.rudolf-net.cz.,CZ,Nachod,,,False,1.0,2019-07-05T06:14:22Z,2015-01-09T12:42:41Z,197393
7494,87.106.183.132,ns2.siinformatica.es.,DE,,,,False,0.99,2019-07-05T06:14:22Z,2015-01-09T12:43:12Z,8560
7495,85.219.181.32,s181pc32.mmj.pl.,PL,Siemianowice Śląskie,dnsmasq-2.40,,False,0.72,2019-07-05T06:14:22Z,2015-01-09T12:44:13Z,59958
7496,177.91.255.10,ns1.cvperu.pe.,PE,Lima,9.8.2rc1-RedHat-9.8.2-0.30.rc1.el6_6.1,,False,0.87,2019-07-05T06:14:23Z,2015-01-09T12:45:04Z,263224
7497,87.116.153.122,,RS,Belgrade,,,False,1.0,2019-07-05T06:14:22Z,2015-01-09T12:46:05Z,31042
7498,23.252.205.5,dns2.hwccustomers.com.,US,West Palm Beach,9.9.4-RedHat-9.9.4-74.el7_6.1,,True,0.99,2019-07-05T06:14:23Z,2015-01-09T12:46:53Z,23089
7499,217.109.170.114,,FR,Bordeaux,,,False,0.99,2019-07-05T06:14:26Z,2015-01-09T12:47:45Z,3215
7500,24.56.77.138,mail.badgerdesigngroup.com.,US,New Berlin,,,False,0.97,2019-07-05T06:14:31Z,2015-01-09T12:48:26Z,10796
7501,185.69.84.16,,GB,,,,False,1.0,2019-07-05T06:14:23Z,2015-01-09T12:49:34Z,42973
7502,79.104.13.70,,RU,Moscow,,,False,0.96,2019-07-05T06:14:23Z,2015-01-09T12:51:25Z,3216
7503,87.101.153.150,,SA,,,,True,0.91,2019-07-05T06:14:25Z,2015-01-09T12:52:57Z,35753
7505,195.90.186.238,,RU,,,,False,1.0,2019-07-05T06:14:23Z,2015-01-09T12:54:42Z,6863
7506,195.46.187.207,static-a207.Voronezh.golden.ru.,RU,Khimki,,,False,1.0,2019-07-05T06:14:23Z,2015-01-09T12:55:05Z,3216
7507,213.124.133.138,D57C858A.static.ziggozakelijk.nl.,NL,Amsterdam,,,False,1.0,2019-07-05T06:14:23Z,2015-01-09T12:55:24Z,33915
7508,192.169.192.162,ip-192-169-192-162.ip.secureserver.net.,US,Scottsdale,,,True,1.0,2019-07-05T06:14:27Z,2015-01-09T12:55:50Z,26496
7509,201.54.248.241,201-54-248-241-corp-bre.linktel.net.br.,BR,Osasco,,,False,0.96,2019-07-05T06:14:25Z,2015-01-09T12:59:13Z,28618
7510,77.68.107.105,server77-68-107-105.live-servers.net.,GB,,Microsoft DNS 6.0.6003 (1773501D),,False,0.99,2019-07-05T06:14:27Z,2015-01-09T12:59:30Z,8560
7511,168.187.216.104,,KW,Kuwait City,Microsoft DNS 6.1.7600 (1DB04001),,False,1.0,2019-07-05T06:14:24Z,2015-01-09T13:00:39Z,6412
7512,87.101.153.142,,SA,,Microsoft DNS 6.0.6002 (17724D35),,False,1.0,2019-07-05T06:14:27Z,2015-01-09T13:01:08Z,35753
7513,58.27.149.60,ns3.wateen.net.,PK,,9.9.4-RedHat-9.9.4-61.el7_5.1,,True,1.0,2019-07-05T06:14:25Z,2015-01-09T13:04:18Z,38264
7514,77.68.107.104,mail.computoltd.co.,GB,,Microsoft DNS 6.0.6003 (1773501D),,False,0.99,2019-07-05T06:14:28Z,2015-01-09T13:05:42Z,8560
7515,109.251.72.159,109.251.72.159.freenet.com.ua.,UA,Lviv,,,False,0.6,2019-07-05T06:14:24Z,2015-01-09T13:06:11Z,31148
7516,91.217.108.19,ns.usinsknet.ru.,RU,Usinsk,9.9.3-rl.13207.22-P2-RedHat-9.9.3-16.P2.fc19,,True,1.0,2019-07-05T06:14:25Z,2015-01-09T13:10:27Z,51592
7517,14.140.162.138,mailex.tradeindia.com.,IN,Chennai,dnsmasq-2.59,,False,0.83,2019-07-05T06:14:25Z,2015-01-09T13:18:05Z,4755
7518,103.27.105.53,mail.kotrapharma.com.,MY,Kulai,none of your business,,False,1.0,2019-07-05T06:14:26Z,2015-01-09T13:18:41Z,132890
7519,46.170.35.254,orj254.internetdsl.tpnet.pl.,PL,Gmina Grabów nad Prosną,,,False,1.0,2019-07-05T06:14:25Z,2015-01-09T13:18:49Z,5617
7520,71.40.213.126,rrcs-71-40-213-126.sw.biz.rr.com.,US,Laredo,,,False,0.99,2019-07-05T06:14:27Z,2015-01-09T13:25:28Z,11427
7521,202.71.98.47,,MY,,,,False,1.0,2019-07-05T06:14:31Z,2015-01-09T13:46:58Z,17971
7522,213.81.166.104,host104.slavconet.sk.,SK,Sabinov,,,False,1.0,2019-07-05T06:14:25Z,2015-01-09T14:00:26Z,6855
7523,58.137.153.28,,TH,,,,True,0.99,2019-07-05T06:14:29Z,2015-01-09T14:08:58Z,4750
7525,177.87.3.18,177-87-3-18.netcell.inf.br.,BR,Panelas,,,False,0.99,2019-07-05T06:14:28Z,2015-01-09T14:16:13Z,262642
7526,203.145.118.46,,TH,,,,False,0.97,2019-07-05T06:14:28Z,2015-01-09T14:20:26Z,45223
7527,83.3.60.226,gmi226.internetdsl.tpnet.pl.,PL,Poznan,,,False,1.0,2019-07-05T06:14:26Z,2015-01-09T14:33:35Z,5617
7528,203.126.118.102,ns2.i-oneit.com.,SG,Singapore,,,False,1.0,2019-07-05T06:14:35Z,2015-01-09T14:35:06Z,3758
7529,190.108.194.49,host-190.108.194.49.after-wire.com.ar.,AR,Neuquén,,,False,0.93,2019-07-05T06:14:28Z,2015-01-09T14:39:38Z,52259
7530,175.100.120.27,khanaty.com.kh.,KH,,Microsoft DNS 6.1.7601 (1DB1446A),,False,0.96,2019-07-05T06:14:42Z,2015-01-09T14:46:08Z,38623
7531,212.72.129.11,ns1.incloud.ge.,GE,Tbilisi,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:14:27Z,2015-01-09T14:55:08Z,16010
7532,210.255.70.234,dns1.godoshigen.co.jp.,JP,Kashiwa,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:14:30Z,2015-01-09T14:57:55Z,2516
7533,46.201.243.74,74-243-201-46.pool.ukrtel.net.,UA,Poltava,,,False,0.92,2019-07-05T06:14:28Z,2015-01-09T14:58:22Z,6877
7534,91.205.144.27,,RU,Moscow,Microsoft DNS 6.1.7601 (1DB15D39),,False,1.0,2019-07-05T06:14:31Z,2015-01-09T14:59:45Z,47923
7535,115.31.36.9,host009.flets-eh4.stnet.ne.jp.,JP,Tokyo,9.2.4,,False,1.0,2019-07-05T06:14:30Z,2015-01-09T15:05:09Z,7522
7536,23.226.80.100,,US,Binghamton,,,False,1.0,2019-07-05T06:14:29Z,2015-01-09T15:05:36Z,62727
7537,218.248.23.7,static.ill.218.248.23.7/24.bsnl.in.,IN,,Microsoft DNS 6.1.7601 (1DB15EC5),,False,0.95,2019-07-05T06:14:30Z,2015-01-09T15:05:48Z,9829
7538,200.27.79.171,,CL,Santiago,,,False,1.0,2019-07-05T06:14:30Z,2015-01-09T15:09:49Z,6429
7539,200.188.129.170,mail.asetamaulipas.gob.mx.,MX,Guadalupe,,,False,1.0,2019-07-05T06:14:29Z,2015-01-09T15:15:15Z,11888
7540,50.247.245.193,50-247-245-193-static.hfc.comcastbusiness.net.,US,Cambridge,dnsmasq-2.55,,True,0.99,2019-07-05T06:14:30Z,2015-01-09T15:17:53Z,7922
7542,77.92.85.48,server31047.uk2net.com.,GB,,SmartDNS 1.0.1,,False,1.0,2019-07-05T06:14:29Z,2015-01-09T15:21:28Z,13213
7543,77.92.85.207,server31206.uk2net.com.,GB,,dnsmasq-2.45,,False,1.0,2019-07-05T06:14:29Z,2015-01-09T15:21:28Z,13213
7544,113.42.221.19,113x42x221x19.ap113.ftth.ucom.ne.jp.,JP,Chiba,,,False,0.99,2019-07-05T06:14:31Z,2015-01-09T15:26:39Z,17506
7546,184.70.61.98,,CA,Saskatoon,PowerDNS Recursor,,False,0.98,2019-07-05T06:14:31Z,2015-01-09T15:28:56Z,6327
7547,87.118.221.164,MSK-RELAY1.POKRMINE.RU.,RU,,,,False,1.0,2019-07-05T06:14:30Z,2015-01-09T15:32:15Z,8470
7548,81.169.137.5,h2310274.stratoserver.net.,DE,Berlin,,,False,1.0,2019-07-05T06:14:30Z,2015-01-09T15:36:32Z,6724
7549,93.185.57.205,,CZ,Bruntal,,,False,1.0,2019-07-05T06:14:31Z,2015-01-09T15:36:33Z,15935
7550,80.250.61.249,,LV,Cēsis,,,False,0.99,2019-07-05T06:14:31Z,2015-01-09T15:37:42Z,43513
7551,212.25.55.114,,BG,Rousse,,,False,0.86,2019-07-05T06:14:31Z,2015-01-09T15:37:43Z,34569
7552,202.9.47.30,ns.telemax.mn.,MN,Ulan Bator,9.8.2rc1-RedHat-9.8.2-0.37.rc1.el6_7.4,,False,0.69,2019-07-05T06:14:32Z,2015-01-09T15:37:53Z,10219
7553,223.27.245.118,,TH,Phuket,,,False,0.91,2019-07-05T06:14:32Z,2015-01-09T15:38:50Z,38794
7554,211.79.156.178,dns.kma.gov.tw.,TW,Taipei,,,False,1.0,2019-07-05T06:14:33Z,2015-01-09T15:40:53Z,4782
7555,93.123.40.14,,BG,Burgas,,,False,1.0,2019-07-05T06:14:31Z,2015-01-09T15:43:38Z,34577
7557,109.228.12.153,server109-228-12-153.live-servers.net.,GB,,Microsoft DNS 6.1.7600 (1DB04228),,False,1.0,2019-07-05T06:14:31Z,2015-01-09T15:46:10Z,8560
7558,195.110.25.248,ns2.dfz.bg.,BG,Sofia,,,False,1.0,2019-07-05T06:14:31Z,2015-01-09T15:46:23Z,42191
7559,69.152.61.197,ns2.co.el-paso.tx.us.,US,El Paso,,,False,0.99,2019-07-05T06:14:32Z,2015-01-09T15:47:41Z,23228
7560,108.211.244.2,srv02.kendrigan.com.,US,Houston,,,False,1.0,2019-07-05T06:14:33Z,2015-01-09T15:49:03Z,7018
7561,211.129.155.175,p12175-ipbffx02sapodori.hokkaido.ocn.ne.jp.,JP,,,,False,0.94,2019-07-05T06:14:33Z,2015-01-09T15:52:20Z,4713
7562,24.246.130.28,host-24-246-130-28.morrisbb.com.,US,Hendersonville,,,False,0.99,2019-07-05T06:14:32Z,2015-01-09T15:52:54Z,53488
7563,200.63.80.10,host-200-063-080-010.netverk.com.ar.,AR,,,,False,0.99,2019-07-05T06:14:35Z,2015-01-09T15:56:43Z,52431
7564,80.59.85.56,56.red-80-59-85.staticip.rima-tde.net.,ES,,,,False,1.0,2019-07-05T06:14:32Z,2015-01-09T15:57:13Z,3352
7565,80.250.61.193,,LV,Cēsis,,,False,0.99,2019-07-05T06:14:32Z,2015-01-09T15:57:52Z,43513
7566,195.21.33.177,n33-177.berlin.snafu.de.,GB,,dnsmasq-2.76,,False,1.0,2019-07-05T06:14:34Z,2015-01-09T15:58:34Z,8928
7567,183.90.168.94,dgmail.morejoke.com.,TH,,Microsoft DNS 6.1.7601 (1DB14A66),,False,1.0,2019-07-05T06:14:43Z,2015-01-09T15:59:39Z,45328
7568,79.175.176.42,,IR,,,,False,1.0,2019-07-05T06:14:33Z,2015-01-09T15:59:40Z,25184
7569,177.159.232.52,cooperativa.static.gvt.net.br.,BR,,dnsmasq-2.47,,False,0.99,2019-07-05T06:14:34Z,2015-01-09T16:00:29Z,18881
7570,203.146.26.8,ns3.ibiznetwork.com.,TH,,Microsoft DNS 6.1.7601 (1DB15F75),,False,0.99,2019-07-05T06:14:38Z,2015-01-09T16:01:36Z,9891
7572,64.239.71.21,dedicated.pstnet.com.,CA,,,,False,1.0,2019-07-05T06:14:33Z,2015-01-09T16:05:18Z,13768
7573,80.250.61.201,,LV,Cēsis,,,False,0.99,2019-07-05T06:14:33Z,2015-01-09T16:05:49Z,43513
7574,46.238.200.205,static-46-238-200-205.intkomp.net.,PL,Bydgoszcz,,,False,1.0,2019-07-05T06:14:33Z,2015-01-09T16:06:54Z,12618
7575,203.135.231.22,203-135-231-22.ppps.bbiq.jp.,JP,Fukuoka,,,False,0.98,2019-07-05T06:14:52Z,2015-01-09T16:08:28Z,7679
7576,211.23.156.223,ns1.kuwa.tw.,TW,Keelung,,,False,1.0,2019-07-05T06:14:35Z,2015-01-09T16:08:38Z,3462
7577,200.94.79.210,static-200-94-79-210.alestra.net.mx.,MX,Instituto de Seguridad Social del Estado de Mexico y Municipios,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.12,,False,1.0,2019-07-05T06:14:34Z,2015-01-09T16:09:40Z,11172
7578,84.10.51.122,84-10-51-122.static.chello.pl.,PL,Warsaw,,,False,1.0,2019-07-05T06:14:34Z,2015-01-09T16:11:49Z,6830
7579,202.3.182.132,132-182-3-202-static.chief.net.tw.,TW,,,,False,1.0,2019-07-05T06:14:36Z,2015-01-09T16:12:21Z,17408
7580,79.120.183.201,corvin.ringier.hu.,HU,Budapest,,,False,0.99,2019-07-05T06:14:36Z,2015-01-09T16:12:59Z,12301
7581,80.250.61.169,,LV,Cēsis,,,False,0.99,2019-07-05T06:14:34Z,2015-01-09T16:13:45Z,43513
7582,41.86.33.132,,SC,Victoria,,,False,0.99,2019-07-05T06:14:35Z,2015-01-09T16:19:00Z,36958
7583,64.84.120.2,inet-dsl-64841202.innernet.net.,US,Chambersburg,,,False,0.91,2019-07-05T06:14:47Z,2015-01-09T16:21:22Z,11590
